"Category","Path","LineNumber","Line"
"乱码注释/文本","Code\01_Task\Src\task_gpio.c","98","/* 浠绘剰鎸夐敭浜嬩欢锛氶粍鐏煭闂?*/"
"乱码注释/文本","Code\01_Task\Src\task_gpio.c","123","/* ON鎬侊細缁跨伅鎸佺画闂儊锛岀孩鐏?铚傞福鍏抽棴 */"
"乱码注释/文本","Code\01_Task\Src\task_gpio.c","163","/* STOP鎬侊細绾㈢伅闂儊 + 铚傞福鍣ㄧ煭鍝嶅惊鐜紝缁跨伅鍏抽棴 */"
"乱码注释/文本","Code\01_Task\Src\task_gpio.c","224","/* OFF/PREPARE锛氫笉杈撳嚭缁跨伅/绾㈢伅/铚傞福 */"
"占位注释","Code\01_Task\Src\task_init.c","229","* @brief  函数说明：task_wait_init_done"
"占位注释","Code\01_Task\Src\task_init.c","231","* @return 返回值说明"
"占位注释","Code\01_Task\Src\task_key.c","3","* @brief   代码文件功能说明"
"乱码注释/文本","Code\01_Task\Src\task_key.c","11","/* KEY3鍗曞嚮锛氬垏鎹CC妯″紡 */"
"乱码注释/文本","Code\01_Task\Src\task_key.c","13","/* KEY3鍙屽嚮锛氳姹侱CC杩愯鐘舵€佸垏鎹紙OFF/PREPARE/ON锛?*/"
"乱码注释/文本","Code\01_Task\Src\task_key.c","15","/* KEY2鍗曞嚮锛氳姹侱CC鍏ㄩ噸缃紙mode涓庤繍琛屾€佸叏閮ㄥ浣嶏級 */"
"乱码注释/文本","Code\01_Task\Src\task_key.c","18","/* 鍒ゆ柇鏄惁涓衡€滄湁鎸夐敭浜嬩欢鈥?*/"
"占位注释","Code\01_Task\Src\task_key.c","25","* @brief  函数说明：StartKeyTask"
"占位注释","Code\01_Task\Src\task_key.c","26","* @param argument 参数说明"
"占位注释","Code\01_Task\Src\task_key.c","27","* @return 返回值说明"
"乱码注释/文本","Code\01_Task\Src\task_key.c","32","mod_key_event_e evt; /* 褰撳墠鎵弿寰楀埌鐨勬寜閿簨浠?*/"
"乱码注释/文本","Code\01_Task\Src\task_key.c","42","/* 浠绘剰鎸夐敭浜嬩欢閮借Е鍙戜竴娆￠粍鐏弽棣堬紙GPIO浠诲姟娑堣垂璇ヤ俊鍙烽噺锛?*/"
"乱码注释/文本","Code\01_Task\Src\task_key.c","48","/* 涓氬姟鎸夐敭鏄犲皠锛氬彧浣跨敤KEY3鎺у埗DCC */"
"乱码注释/文本","Code\01_Task\Src\task_key.c","71","/* 鍏朵粬鎸夐敭浠呬繚鐣欓粍鐏弽棣堬紝涓嶇粦瀹欴CC鎺у埗鍔ㄤ綔 */"
"占位注释","Code\01_Task\Src\task_test.c","3","* @brief   代码文件功能说明"
"乱码注释/文本","Code\01_Task\Src\task_test.c","28","* @brief 娴嬭瘯浠诲姟锛氭瘡 1 绉掑彂閫佹潈閲嶄笌宸﹀彸鐩爣閫熷害"
"乱码注释/文本","Code\01_Task\Src\task_test.c","30","* 1. 璇诲彇寰抗鏉冮噸鍊?weight锛?"
"乱码注释/文本","Code\01_Task\Src\task_test.c","31","* 2. 鍙傝€?DCC 鐩爣閫熷害鍒嗛厤鍏紡璁＄畻宸﹀彸鐩爣閫熷害锛?"
"乱码注释/文本","Code\01_Task\Src\task_test.c","32","* 3. 浠呭仛鐩爣鍊兼帹绠楋紝涓嶈皟鐢?PID 璁＄畻銆?"
"占位注释","Code\02_Module\Inc\mod_led.h","45","* @brief  接口说明：mod_led_bind_map"
"占位注释","Code\02_Module\Inc\mod_led.h","46","* @param map 参数说明"
"占位注释","Code\02_Module\Inc\mod_led.h","47","* @param map_num 参数说明"
"占位注释","Code\02_Module\Inc\mod_led.h","48","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_led.h","53","* @brief  接口说明：mod_led_unbind_map"
"占位注释","Code\02_Module\Inc\mod_led.h","55","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_led.h","60","* @brief  接口说明：mod_led_is_bound"
"占位注释","Code\02_Module\Inc\mod_led.h","62","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_led.h","68","* @brief  接口说明：mod_led_Init"
"占位注释","Code\02_Module\Inc\mod_led.h","70","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_led.h","82","* @brief  接口说明：mod_led_on"
"占位注释","Code\02_Module\Inc\mod_led.h","83","* @param led 参数说明"
"占位注释","Code\02_Module\Inc\mod_led.h","84","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_led.h","89","* @brief  接口说明：mod_led_off"
"占位注释","Code\02_Module\Inc\mod_led.h","90","* @param led 参数说明"
"占位注释","Code\02_Module\Inc\mod_led.h","91","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_led.h","96","* @brief  接口说明：mod_led_toggle"
"占位注释","Code\02_Module\Inc\mod_led.h","97","* @param led 参数说明"
"占位注释","Code\02_Module\Inc\mod_led.h","98","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_motor.h","85","* @brief  接口说明：mod_motor_init"
"占位注释","Code\02_Module\Inc\mod_motor.h","87","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_motor.h","92","* @brief  接口说明：mod_motor_set_mode"
"占位注释","Code\02_Module\Inc\mod_motor.h","93","* @param id 参数说明"
"占位注释","Code\02_Module\Inc\mod_motor.h","94","* @param mode 参数说明"
"占位注释","Code\02_Module\Inc\mod_motor.h","95","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_motor.h","100","* @brief  接口说明：mod_motor_set_duty"
"占位注释","Code\02_Module\Inc\mod_motor.h","101","* @param id 参数说明"
"占位注释","Code\02_Module\Inc\mod_motor.h","102","* @param duty 参数说明"
"占位注释","Code\02_Module\Inc\mod_motor.h","103","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_motor.h","108","* @brief  接口说明：mod_motor_tick"
"占位注释","Code\02_Module\Inc\mod_motor.h","110","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_motor.h","115","* @brief  接口说明：mod_motor_get_speed"
"占位注释","Code\02_Module\Inc\mod_motor.h","116","* @param id 参数说明"
"占位注释","Code\02_Module\Inc\mod_motor.h","117","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_motor.h","122","* @brief  接口说明：mod_motor_get_position"
"占位注释","Code\02_Module\Inc\mod_motor.h","123","* @param id 参数说明"
"占位注释","Code\02_Module\Inc\mod_motor.h","124","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","144","* @brief  接口说明：OLED_Update"
"占位注释","Code\02_Module\Inc\mod_oled.h","146","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","151","* @brief  接口说明：OLED_UpdateArea"
"占位注释","Code\02_Module\Inc\mod_oled.h","152","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","153","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","154","* @param Width 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","155","* @param Height 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","156","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","161","* @brief  接口说明：OLED_Clear"
"占位注释","Code\02_Module\Inc\mod_oled.h","163","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","168","* @brief  接口说明：OLED_ClearArea"
"占位注释","Code\02_Module\Inc\mod_oled.h","169","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","170","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","171","* @param Width 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","172","* @param Height 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","173","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","178","* @brief  接口说明：OLED_Reverse"
"占位注释","Code\02_Module\Inc\mod_oled.h","180","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","185","* @brief  接口说明：OLED_ReverseArea"
"占位注释","Code\02_Module\Inc\mod_oled.h","186","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","187","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","188","* @param Width 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","189","* @param Height 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","190","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","198","* @brief  接口说明：OLED_ShowString"
"占位注释","Code\02_Module\Inc\mod_oled.h","199","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","200","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","201","* @param String 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","202","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","203","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","208","* @brief  接口说明：OLED_ShowNum"
"占位注释","Code\02_Module\Inc\mod_oled.h","209","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","210","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","211","* @param Number 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","212","* @param Length 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","213","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","214","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","219","* @brief  接口说明：OLED_ShowSignedNum"
"占位注释","Code\02_Module\Inc\mod_oled.h","220","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","221","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","222","* @param Number 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","223","* @param Length 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","224","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","225","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","230","* @brief  接口说明：OLED_ShowHexNum"
"占位注释","Code\02_Module\Inc\mod_oled.h","231","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","232","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","233","* @param Number 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","234","* @param Length 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","235","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","236","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","241","* @brief  接口说明：OLED_ShowBinNum"
"占位注释","Code\02_Module\Inc\mod_oled.h","242","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","243","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","244","* @param Number 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","245","* @param Length 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","246","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","247","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","252","* @brief  接口说明：OLED_ShowFloatNum"
"占位注释","Code\02_Module\Inc\mod_oled.h","253","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","254","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","255","* @param Number 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","256","* @param IntLength 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","257","* @param FraLength 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","258","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","259","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","264","* @brief  接口说明：OLED_ShowChinese"
"占位注释","Code\02_Module\Inc\mod_oled.h","265","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","266","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","267","* @param Chinese 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","268","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","273","* @brief  接口说明：OLED_ShowImage"
"占位注释","Code\02_Module\Inc\mod_oled.h","274","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","275","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","276","* @param Width 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","277","* @param Height 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","278","* @param Image 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","279","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","284","* @brief  接口说明：OLED_Printf"
"占位注释","Code\02_Module\Inc\mod_oled.h","285","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","286","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","287","* @param FontSize 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","288","* @param format 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","289","* @param param 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","290","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","298","* @brief  接口说明：OLED_GetPoint"
"占位注释","Code\02_Module\Inc\mod_oled.h","299","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","300","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","301","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","306","* @brief  接口说明：OLED_DrawLine"
"占位注释","Code\02_Module\Inc\mod_oled.h","307","* @param X0 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","308","* @param Y0 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","309","* @param X1 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","310","* @param Y1 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","311","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","316","* @brief  接口说明：OLED_DrawRectangle"
"占位注释","Code\02_Module\Inc\mod_oled.h","317","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","318","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","319","* @param Width 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","320","* @param Height 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","321","* @param IsFilled 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","322","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","327","* @brief  接口说明：OLED_DrawTriangle"
"占位注释","Code\02_Module\Inc\mod_oled.h","328","* @param X0 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","329","* @param Y0 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","330","* @param X1 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","331","* @param Y1 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","332","* @param X2 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","333","* @param Y2 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","334","* @param IsFilled 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","335","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","340","* @brief  接口说明：OLED_DrawCircle"
"占位注释","Code\02_Module\Inc\mod_oled.h","341","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","342","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","343","* @param Radius 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","344","* @param IsFilled 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","345","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","350","* @brief  接口说明：OLED_DrawEllipse"
"占位注释","Code\02_Module\Inc\mod_oled.h","351","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","352","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","353","* @param A 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","354","* @param B 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","355","* @param IsFilled 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","356","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","361","* @brief  接口说明：OLED_DrawArc"
"占位注释","Code\02_Module\Inc\mod_oled.h","362","* @param X 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","363","* @param Y 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","364","* @param Radius 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","365","* @param StartAngle 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","366","* @param EndAngle 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","367","* @param IsFilled 参数说明"
"占位注释","Code\02_Module\Inc\mod_oled.h","368","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_relay.h","44","* @brief  接口说明：mod_relay_bind_map"
"占位注释","Code\02_Module\Inc\mod_relay.h","45","* @param map 参数说明"
"占位注释","Code\02_Module\Inc\mod_relay.h","46","* @param map_num 参数说明"
"占位注释","Code\02_Module\Inc\mod_relay.h","47","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_relay.h","52","* @brief  接口说明：mod_relay_unbind_map"
"占位注释","Code\02_Module\Inc\mod_relay.h","54","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_relay.h","59","* @brief  接口说明：mod_relay_is_bound"
"占位注释","Code\02_Module\Inc\mod_relay.h","61","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_relay.h","67","* @brief  接口说明：mod_relay_init"
"占位注释","Code\02_Module\Inc\mod_relay.h","69","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_relay.h","74","* @brief  接口说明：mod_relay_on"
"占位注释","Code\02_Module\Inc\mod_relay.h","75","* @param relay 参数说明"
"占位注释","Code\02_Module\Inc\mod_relay.h","76","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_relay.h","81","* @brief  接口说明：mod_relay_off"
"占位注释","Code\02_Module\Inc\mod_relay.h","82","* @param relay 参数说明"
"占位注释","Code\02_Module\Inc\mod_relay.h","83","* @return 返回值说明"
"占位注释","Code\02_Module\Inc\mod_relay.h","88","* @brief  接口说明：mod_relay_toggle"
"占位注释","Code\02_Module\Inc\mod_relay.h","89","* @param relay 参数说明"
"占位注释","Code\02_Module\Inc\mod_relay.h","90","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_battery.c","3","* @brief   代码文件功能说明"
"乱码注释/文本","Code\02_Module\Src\mod_battery.c","12","/* 鐢垫睜鐢靛帇缂撳瓨鍊硷紙鍗曚綅锛歏锛?*/"
"乱码注释/文本","Code\02_Module\Src\mod_battery.c","14","/* 褰撳墠缁戝畾鐨凙DC鍙ユ焺 */"
"乱码注释/文本","Code\02_Module\Src\mod_battery.c","16","/* 缁戝畾鐘舵€佹爣蹇楋細true琛ㄧず宸茬粦瀹氾紝false琛ㄧず鏈粦瀹?*/"
"占位注释","Code\02_Module\Src\mod_battery.c","20","* @brief  函数说明：mod_battery_bind_adc"
"占位注释","Code\02_Module\Src\mod_battery.c","21","* @param hadc 参数说明"
"占位注释","Code\02_Module\Src\mod_battery.c","22","* @return 返回值说明"
"乱码注释/文本","Code\02_Module\Src\mod_battery.c","27","// 1. 鍙傛暟鏍￠獙锛氬彞鏌勪负绌烘椂鐩存帴杩斿洖澶辫触銆?"
"乱码注释/文本","Code\02_Module\Src\mod_battery.c","33","// 2. 淇濆瓨ADC鍙ユ焺骞惰缃粦瀹氱姸鎬併€?"
"乱码注释/文本","Code\02_Module\Src\mod_battery.c","37","// 3. 杩斿洖缁戝畾鎴愬姛銆?"
"占位注释","Code\02_Module\Src\mod_battery.c","42","* @brief  函数说明：mod_battery_unbind_adc"
"占位注释","Code\02_Module\Src\mod_battery.c","44","* @return 返回值说明"
"乱码注释/文本","Code\02_Module\Src\mod_battery.c","49","// 1. 娓呯┖鍙ユ焺銆?"
"乱码注释/文本","Code\02_Module\Src\mod_battery.c","52","// 2. 娓呯┖缁戝畾鐘舵€併€?"
"占位注释","Code\02_Module\Src\mod_battery.c","57","* @brief  函数说明：mod_battery_is_bound"
"占位注释","Code\02_Module\Src\mod_battery.c","59","* @return 返回值说明"
"乱码注释/文本","Code\02_Module\Src\mod_battery.c","64","// 1. 鍙湁鈥滅姸鎬佷负宸茬粦瀹?+ 鍙ユ焺涓嶄负绌衡€濇墠鍒ゅ畾涓哄凡缁戝畾銆?"
"占位注释","Code\02_Module\Src\mod_battery.c","69","* @brief  函数说明：mod_battery_init"
"占位注释","Code\02_Module\Src\mod_battery.c","71","* @return 返回值说明"
"占位注释","Code\02_Module\Src\mod_battery.c","80","* @brief  函数说明：mod_battery_update"
"占位注释","Code\02_Module\Src\mod_battery.c","82","* @return 返回值说明"
"乱码注释/文本","Code\02_Module\Src\mod_battery.c","91","// 1. 寮哄埗缁戝畾妫€鏌ワ細鏈粦瀹氭椂鐩存帴澶辫触锛屼笉鍐嶄娇鐢ㄩ粯璁DC鍥炶惤銆?"
"乱码注释/文本","Code\02_Module\Src\mod_battery.c","97","// 2. 閫氳繃椹卞姩灞傝鍙朅DC骞冲潎鍘熷鍊笺€?"
"乱码注释/文本","Code\02_Module\Src\mod_battery.c","100","// 3. 鎶婂師濮嬪€兼崲绠楁垚ADC寮曡剼鐢靛帇銆?"
